Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Brushed Aluminum,,,,,,,,,deny,manual,54.72,136.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,River Rock,,,,,,,,,deny,manual,54.72,136.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Sheer Beauty,,,,,,,,,deny,manual,54.72,136.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Fashionista,,,,,,,,,deny,manual,54.72,136.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,The Chameleon,,,,,,,,,deny,manual,54.72,136.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Weekend Getaway,,,,,,,,,deny,manual,58,145.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Winter Fun,,,,,,,,,deny,manual,58,145.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Casting at First Light,,,,,,,,,deny,manual,58,145.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Sugar on Ice,,,,,,,,,deny,manual,58,145.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Gris Nube HG 1S,,,,,,,,,deny,manual,85.82,214.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Olmo HG 1S ,,,,,,,,,deny,manual,85.82,214.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Como Ash 01 1S,,,,,,,,,deny,manual,62.02,155.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Como Ash 03 1S,,,,,,,,,deny,manual,62.02,155.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Ida 01 2S,,,,,,,,,deny,manual,58,145.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Ida 03 2S,,,,,,,,,deny,manual,58,145.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Roble Muratti 01 2S,,,,,,,,,deny,manual,58,145.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Roble Muratti 04 2S,,,,,,,,,deny,manual,58,145.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Gris Nube Zenit 1S,,,,,,,,,deny,manual,85.82,214.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Factory 01 1S,,,,,,,,,deny,manual,64.5,161.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Factory 02 1S,,,,,,,,,deny,manual,64.5,161.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Sand Gladstone Oak,,,,,,,,,deny,manual,71.65,179.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Grey-Beige Gladstone Oak,,,,,,,,,deny,manual,71.65,179.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Brown Tossini Elm,,,,,,,,,deny,manual,71.65,179.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Tobacco Gladstone Oak,,,,,,,,,deny,manual,71.65,179.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Tobacco Halifax Oak,,,,,,,,,deny,manual,71.65,179.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Black Halifax Oak,,,,,,,,,deny,manual,71.65,179.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,Natural Halifax Oak,,,,,,,,,deny,manual,71.65,179.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B1 LOOK,,,,,,,,Material,White Halifax Oak,,,,,,,,,deny,manual,71.65,179.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,"Dishwasher Panel (B2 LOOK) 29.875""W 34.5""H 0.75""D (DWP_B2 LOOK)",,,,,,,Material,Pearl White HG,,,,,,,,,deny,manual,75.65,189.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Winter Frost SM,,,,,,,,,deny,manual,75.65,189.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Sun Grey HG,,,,,,,,,deny,manual,75.65,189.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Sun Grey SM,,,,,,,,,deny,manual,75.65,189.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Stone Grey HG,,,,,,,,,deny,manual,75.65,189.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Stone Grey SM,,,,,,,,,deny,manual,75.65,189.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Eclipse HG,,,,,,,,,deny,manual,75.65,189.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Eclipse SM,,,,,,,,,deny,manual,75.65,189.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Royal Blue HG,,,,,,,,,deny,manual,75.65,189.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Royal Blue SM,,,,,,,,,deny,manual,75.65,189.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Majestic HG,,,,,,,,,deny,manual,75.65,189.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Majestic SM,,,,,,,,,deny,manual,75.65,189.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Brushed Aluminum,,,,,,,,,deny,manual,58.5,146.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,River Rock,,,,,,,,,deny,manual,58.5,146.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Sheer Beauty,,,,,,,,,deny,manual,58.5,146.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Fashionista,,,,,,,,,deny,manual,58.5,146.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,The Chameleon,,,,,,,,,deny,manual,58.5,146.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Weekend Getaway,,,,,,,,,deny,manual,62,155.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Winter Fun,,,,,,,,,deny,manual,62,155.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Casting at First Light,,,,,,,,,deny,manual,62,155.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Sugar on Ice,,,,,,,,,deny,manual,62,155.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Gris Nube HG 1S,,,,,,,,,deny,manual,89.82,224.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Olmo HG 1S ,,,,,,,,,deny,manual,89.82,224.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Como Ash 01 1S,,,,,,,,,deny,manual,66.02,165.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Como Ash 03 1S,,,,,,,,,deny,manual,66.02,165.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Ida 01 2S,,,,,,,,,deny,manual,62,155.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Ida 03 2S,,,,,,,,,deny,manual,62,155.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Roble Muratti 01 2S,,,,,,,,,deny,manual,62,155.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Roble Muratti 04 2S,,,,,,,,,deny,manual,62,155.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Gris Nube Zenit 1S,,,,,,,,,deny,manual,89.82,224.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Factory 01 1S,,,,,,,,,deny,manual,68.66,171.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Factory 02 1S,,,,,,,,,deny,manual,68.66,171.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Sand Gladstone Oak,,,,,,,,,deny,manual,75.65,189.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Grey-Beige Gladstone Oak,,,,,,,,,deny,manual,75.65,189.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Brown Tossini Elm,,,,,,,,,deny,manual,75.65,189.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Tobacco Gladstone Oak,,,,,,,,,deny,manual,75.65,189.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Tobacco Halifax Oak,,,,,,,,,deny,manual,75.65,189.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Black Halifax Oak,,,,,,,,,deny,manual,75.65,189.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,Natural Halifax Oak,,,,,,,,,deny,manual,75.65,189.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-DWP_B2 LOOK,,,,,,,,Material,White Halifax Oak,,,,,,,,,deny,manual,75.65,189.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,"Base Panel 24""W 34.5""H 0.75""D (BP2435)",,,,,,,Material,Pearl White HG,,,,,,,,,deny,manual,69.24,173.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
Cuppowood-BP2435,,,,,,,,Material,Winter Frost SM,,,,,,,,,deny,manual,69.24,173.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Sun Grey HG,,,,,,,,,deny,manual,69.24,173.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Sun Grey SM,,,,,,,,,deny,manual,69.24,173.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Stone Grey HG,,,,,,,,,deny,manual,69.24,173.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Stone Grey SM,,,,,,,,,deny,manual,69.24,173.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Eclipse HG,,,,,,,,,deny,manual,69.24,173.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Eclipse SM,,,,,,,,,deny,manual,69.24,173.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Royal Blue HG,,,,,,,,,deny,manual,69.24,173.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Royal Blue SM,,,,,,,,,deny,manual,69.24,173.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Majestic HG,,,,,,,,,deny,manual,69.24,173.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Majestic SM,,,,,,,,,deny,manual,69.24,173.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Brushed Aluminum,,,,,,,,,deny,manual,50.38,125.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,River Rock,,,,,,,,,deny,manual,50.38,125.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Sheer Beauty,,,,,,,,,deny,manual,50.38,125.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Fashionista,,,,,,,,,deny,manual,50.38,125.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,The Chameleon,,,,,,,,,deny,manual,50.38,125.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Weekend Getaway,,,,,,,,,deny,manual,53.41,133.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Winter Fun,,,,,,,,,deny,manual,53.41,133.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Casting at First Light,,,,,,,,,deny,manual,53.41,133.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Sugar on Ice,,,,,,,,,deny,manual,53.41,133.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Gris Nube HG 1S,,,,,,,,,deny,manual,85.7,214.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Olmo HG 1S ,,,,,,,,,deny,manual,85.7,214.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Como Ash 01 1S,,,,,,,,,deny,manual,58.06,145.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Como Ash 03 1S,,,,,,,,,deny,manual,58.06,145.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Ida 01 2S,,,,,,,,,deny,manual,53.41,133.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Ida 03 2S,,,,,,,,,deny,manual,53.41,133.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Roble Muratti 01 2S,,,,,,,,,deny,manual,53.41,133.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Roble Muratti 04 2S,,,,,,,,,deny,manual,53.41,133.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Gris Nube Zenit 1S,,,,,,,,,deny,manual,85.7,214.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Factory 01 1S,,,,,,,,,deny,manual,60.39,150.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Factory 02 1S,,,,,,,,,deny,manual,60.39,150.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Sand Gladstone Oak,,,,,,,,,deny,manual,69.24,173.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Grey-Beige Gladstone Oak,,,,,,,,,deny,manual,69.24,173.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Brown Tossini Elm,,,,,,,,,deny,manual,69.24,173.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Tobacco Gladstone Oak,,,,,,,,,deny,manual,69.24,173.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Tobacco Halifax Oak,,,,,,,,,deny,manual,69.24,173.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Black Halifax Oak,,,,,,,,,deny,manual,69.24,173.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,Natural Halifax Oak,,,,,,,,,deny,manual,69.24,173.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2435,,,,,,,,Material,White Halifax Oak,,,,,,,,,deny,manual,69.24,173.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,"Base Panel 25""W 30""H 0.75""D (BP2530)",,,,,,,Material,Pearl White HG,,,,,,,,,deny,manual,62.72,156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
Cuppowood-BP2530,,,,,,,,Material,Winter Frost SM,,,,,,,,,deny,manual,62.72,156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Sun Grey HG,,,,,,,,,deny,manual,62.72,156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Sun Grey SM,,,,,,,,,deny,manual,62.72,156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Stone Grey HG,,,,,,,,,deny,manual,62.72,156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Stone Grey SM,,,,,,,,,deny,manual,62.72,156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Eclipse HG,,,,,,,,,deny,manual,62.72,156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Eclipse SM,,,,,,,,,deny,manual,62.72,156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Royal Blue HG,,,,,,,,,deny,manual,62.72,156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Royal Blue SM,,,,,,,,,deny,manual,62.72,156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Majestic HG,,,,,,,,,deny,manual,62.72,156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Majestic SM,,,,,,,,,deny,manual,62.72,156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Brushed Aluminum,,,,,,,,,deny,manual,45.64,114.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,River Rock,,,,,,,,,deny,manual,45.64,114.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Sheer Beauty,,,,,,,,,deny,manual,45.64,114.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Fashionista,,,,,,,,,deny,manual,45.64,114.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,The Chameleon,,,,,,,,,deny,manual,45.64,114.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Weekend Getaway,,,,,,,,,deny,manual,48.38,120.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Winter Fun,,,,,,,,,deny,manual,48.38,120.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Casting at First Light,,,,,,,,,deny,manual,48.38,120.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Sugar on Ice,,,,,,,,,deny,manual,48.38,120.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Gris Nube HG 1S,,,,,,,,,deny,manual,77.62,194.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Olmo HG 1S ,,,,,,,,,deny,manual,77.62,194.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Como Ash 01 1S,,,,,,,,,deny,manual,52.59,131.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Como Ash 03 1S,,,,,,,,,deny,manual,52.59,131.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Ida 01 2S,,,,,,,,,deny,manual,48.38,120.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Ida 03 2S,,,,,,,,,deny,manual,48.38,120.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Roble Muratti 01 2S,,,,,,,,,deny,manual,48.38,120.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Roble Muratti 04 2S,,,,,,,,,deny,manual,48.38,120.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Gris Nube Zenit 1S,,,,,,,,,deny,manual,77.62,194.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Factory 01 1S,,,,,,,,,deny,manual,54.7,136.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Factory 02 1S,,,,,,,,,deny,manual,54.7,136.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Sand Gladstone Oak,,,,,,,,,deny,manual,62.72,156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Grey-Beige Gladstone Oak,,,,,,,,,deny,manual,62.72,156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Brown Tossini Elm,,,,,,,,,deny,manual,62.72,156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Tobacco Gladstone Oak,,,,,,,,,deny,manual,62.72,156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Tobacco Halifax Oak,,,,,,,,,deny,manual,62.72,156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Black Halifax Oak,,,,,,,,,deny,manual,62.72,156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,Natural Halifax Oak,,,,,,,,,deny,manual,62.72,156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2530,,,,,,,,Material,White Halifax Oak,,,,,,,,,deny,manual,62.72,156.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2535,"Base Panel 25""W 34.5""H 0.75""D (BP2535)",,,,,,,Material,Pearl White HG,,,,,,,,,deny,manual,72.13,180.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active
Cuppowood-BP2535,,,,,,,,Material,Winter Frost SM,,,,,,,,,deny,manual,72.13,180.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2535,,,,,,,,Material,Sun Grey HG,,,,,,,,,deny,manual,72.13,180.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2535,,,,,,,,Material,Sun Grey SM,,,,,,,,,deny,manual,72.13,180.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2535,,,,,,,,Material,Stone Grey HG,,,,,,,,,deny,manual,72.13,180.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2535,,,,,,,,Material,Stone Grey SM,,,,,,,,,deny,manual,72.13,180.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2535,,,,,,,,Material,Eclipse HG,,,,,,,,,deny,manual,72.13,180.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuppowood-BP2535,,,,,,,,Material,Eclipse SM,,,,,,,,,deny,manual,72.13,180.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
