Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
Cuppowood-BLF6303,,,,,,,,Material,White Halifax Oak,,,,,BLF6303-H1176 ST37,,,,deny,manual,135.42,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/LF--WhiteHalifaxOak.jpg,g,,,,,
Cuppowood-BP2430,"Base Panel 24""W 30""H 0.75""D (BP2430)","Width:24, Height:30, Depth:0.75",,Furniture > Cabinets & Storage > Kitchen Cabinets,Panel,"base_panel, 24W, 30H, D0.75D, base, accessories",,Material,Pearl White HG,,,,,BP2430-MDPE3004-181S90,,,,deny,manual,150.53,,TRUE,TRUE,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/Accessorise/P.jpg,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--PearlWhiteHG.jpg,g,,,,,active
Cuppowood-BP2430,,,,,,,,Material,Winter Frost SM,,,,,BP2430-MDPE3035-181S36,,,,deny,manual,150.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--WinterFrostSM.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Sun Grey HG,,,,,BP2430-MDPE3033-181S90,,,,deny,manual,150.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--SunGreyHG.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Sun Grey SM,,,,,BP2430-MDPE3033-181S36,,,,deny,manual,150.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--SunGreySM.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Stone Grey HG,,,,,BP2430-MDPE3020-181S90,,,,deny,manual,150.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--StoneGreyHG.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Stone Grey SM,,,,,BP2430-MDPE3020-181S36,,,,deny,manual,150.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--StoneGreySM.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Eclipse HG,,,,,BP2430-MDPE3023-181S90,,,,deny,manual,150.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--EclipseHG.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Eclipse SM,,,,,BP2430-MDPE3023-181S36,,,,deny,manual,150.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--EclipseSM.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Royal Blue HG,,,,,BP2430-MDPE3070-181S90,,,,deny,manual,150.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--RoyalBlueHG.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Royal Blue SM,,,,,BP2430-MDPE3070-181S36,,,,deny,manual,150.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--RoyalBlueSM.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Majestic HG,,,,,BP2430-MDPE3074-181S90,,,,deny,manual,150.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--MajesticHG.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Majestic SM,,,,,BP2430-MDPE3074-181S36,,,,deny,manual,150.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--MajesticSM.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Brushed Aluminum,,,,,BP2430-PBME0474T-192S58,,,,deny,manual,109.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--BrushedAluminum.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,River Rock,,,,,BP2430-PBME0538T-192S75,,,,deny,manual,109.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--RiverRock.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Sheer Beauty,,,,,BP2430-PBME0581T-192S77,,,,deny,manual,109.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--SheerBeauty.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Fashionista,,,,,BP2430-PBME0582T-192S77,,,,deny,manual,109.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--Fashionista.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,The Chameleon,,,,,BP2430-PBME0584T-192S77,,,,deny,manual,109.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--TheChameleon.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Weekend Getaway,,,,,BP2430-PBME2003T-192S12,,,,deny,manual,116.1,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--WeekendGetaway.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Winter Fun,,,,,BP2430-PBME2004T-192S12,,,,deny,manual,116.1,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--WinterFun.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Casting at First Light,,,,,BP2430-PBME2007T-192S12,,,,deny,manual,116.1,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--CastingatFirstLight.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Sugar on Ice,,,,,BP2430-PBME2014T-192S12,,,,deny,manual,116.1,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--SugaronIce.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Gris Nube HG 1S,,,,,BP2430-MDMENUBEA-181S90,,,,deny,manual,186.3,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--GrisNubeHG1S.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Olmo HG 1S ,,,,,BP2430-MDMEOLMOA-181S90,,,,deny,manual,186.3,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--OlmoHG1S.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Como Ash 01 1S,,,,,BP2430-PBMECA01A-181S12,,,,deny,manual,126.23,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--ComoAsh011S.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Como Ash 03 1S,,,,,BP2430-PBMECA03A-181S12,,,,deny,manual,126.23,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--ComoAsh031S.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Ida 01 2S,,,,,BP2430-PBMEID01A-182S12,,,,deny,manual,116.1,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--Ida012S.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Ida 03 2S,,,,,BP2430-PBMEID03A-182S12,,,,deny,manual,116.1,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--Ida032S.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Roble Muratti 01 2S,,,,,BP2430-PBMEMU01A-182S12,,,,deny,manual,116.1,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--RobleMuratti012S.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Roble Muratti 04 2S,,,,,BP2430-PBMEMU04A-182S12,,,,deny,manual,116.1,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--RobleMuratti042S.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Gris Nube Zenit 1S,,,,,BP2430-MDMENUBEA-181S36,,,,deny,manual,186.3,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--GrisNubeZenit1S.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Factory 01 1S,,,,,BP2430-PBME0F01-181S72,,,,deny,manual,131.28,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--Factory011S.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Factory 02 1S,,,,,BP2430-PBME0F02-181S72,,,,deny,manual,131.28,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--Factory021S.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Sand Gladstone Oak,,,,,BP2430-H3309 ST28,,,,deny,manual,150.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--SandGladstoneOak.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Grey-Beige Gladstone Oak,,,,,BP2430-H3326 ST28,,,,deny,manual,150.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--GreyBeigeGladstoneOak.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Brown Tossini Elm,,,,,BP2430-H1212 ST33,,,,deny,manual,150.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--BrownTossiniElm.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Tobacco Gladstone Oak,,,,,BP2430-H3325 ST28,,,,deny,manual,150.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--TobaccoGladstoneOak.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Tobacco Halifax Oak,,,,,BP2430-H1181 ST37,,,,deny,manual,150.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--TobaccoHalifaxOak.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Black Halifax Oak,,,,,BP2430-H3182 ST37,,,,deny,manual,150.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--BlackHalifaxOak.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,Natural Halifax Oak,,,,,BP2430-H1180 ST37,,,,deny,manual,150.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--NaturalHalifaxOak.jpg,g,,,,,
Cuppowood-BP2430,,,,,,,,Material,White Halifax Oak,,,,,BP2430-H1176 ST37,,,,deny,manual,150.53,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--WhiteHalifaxOak.jpg,g,,,,,
Cuppowood-DWP,"Dishwasher Panel 29.875""W 34.5""H 0.75""D (DWP)","Width:29.875, Height:34.5, Depth:0.75",,Furniture > Cabinets & Storage > Kitchen Cabinets,Panel,"dishwasher_panel, 29.875W, 34.5H, D0.75D, dishwasher, accessories",,Material,Pearl White HG,,,,,DWP-MDPE3004-181S90,,,,deny,manual,149.12,,TRUE,TRUE,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/Accessorise/P.jpg,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--PearlWhiteHG.jpg,g,,,,,active
Cuppowood-DWP,,,,,,,,Material,Winter Frost SM,,,,,DWP-MDPE3035-181S36,,,,deny,manual,149.12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--WinterFrostSM.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Sun Grey HG,,,,,DWP-MDPE3033-181S90,,,,deny,manual,149.12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--SunGreyHG.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Sun Grey SM,,,,,DWP-MDPE3033-181S36,,,,deny,manual,149.12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--SunGreySM.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Stone Grey HG,,,,,DWP-MDPE3020-181S90,,,,deny,manual,149.12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--StoneGreyHG.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Stone Grey SM,,,,,DWP-MDPE3020-181S36,,,,deny,manual,149.12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--StoneGreySM.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Eclipse HG,,,,,DWP-MDPE3023-181S90,,,,deny,manual,149.12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--EclipseHG.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Eclipse SM,,,,,DWP-MDPE3023-181S36,,,,deny,manual,149.12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--EclipseSM.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Royal Blue HG,,,,,DWP-MDPE3070-181S90,,,,deny,manual,149.12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--RoyalBlueHG.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Royal Blue SM,,,,,DWP-MDPE3070-181S36,,,,deny,manual,149.12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--RoyalBlueSM.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Majestic HG,,,,,DWP-MDPE3074-181S90,,,,deny,manual,149.12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--MajesticHG.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Majestic SM,,,,,DWP-MDPE3074-181S36,,,,deny,manual,149.12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--MajesticSM.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Brushed Aluminum,,,,,DWP-PBME0474T-192S58,,,,deny,manual,108.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--BrushedAluminum.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,River Rock,,,,,DWP-PBME0538T-192S75,,,,deny,manual,108.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--RiverRock.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Sheer Beauty,,,,,DWP-PBME0581T-192S77,,,,deny,manual,108.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--SheerBeauty.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Fashionista,,,,,DWP-PBME0582T-192S77,,,,deny,manual,108.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--Fashionista.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,The Chameleon,,,,,DWP-PBME0584T-192S77,,,,deny,manual,108.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--TheChameleon.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Weekend Getaway,,,,,DWP-PBME2003T-192S12,,,,deny,manual,115.01,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--WeekendGetaway.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Winter Fun,,,,,DWP-PBME2004T-192S12,,,,deny,manual,115.01,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--WinterFun.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Casting at First Light,,,,,DWP-PBME2007T-192S12,,,,deny,manual,115.01,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--CastingatFirstLight.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Sugar on Ice,,,,,DWP-PBME2014T-192S12,,,,deny,manual,115.01,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--SugaronIce.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Gris Nube HG 1S,,,,,DWP-MDMENUBEA-181S90,,,,deny,manual,184.56,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--GrisNubeHG1S.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Olmo HG 1S ,,,,,DWP-MDMEOLMOA-181S90,,,,deny,manual,184.56,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--OlmoHG1S.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Como Ash 01 1S,,,,,DWP-PBMECA01A-181S12,,,,deny,manual,125.04,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--ComoAsh011S.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Como Ash 03 1S,,,,,DWP-PBMECA03A-181S12,,,,deny,manual,125.04,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--ComoAsh031S.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Ida 01 2S,,,,,DWP-PBMEID01A-182S12,,,,deny,manual,115.01,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--Ida012S.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Ida 03 2S,,,,,DWP-PBMEID03A-182S12,,,,deny,manual,115.01,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--Ida032S.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Roble Muratti 01 2S,,,,,DWP-PBMEMU01A-182S12,,,,deny,manual,115.01,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--RobleMuratti012S.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Roble Muratti 04 2S,,,,,DWP-PBMEMU04A-182S12,,,,deny,manual,115.01,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--RobleMuratti042S.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Gris Nube Zenit 1S,,,,,DWP-MDMENUBEA-181S36,,,,deny,manual,184.56,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--GrisNubeZenit1S.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Factory 01 1S,,,,,DWP-PBME0F01-181S72,,,,deny,manual,130.04,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--Factory011S.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Factory 02 1S,,,,,DWP-PBME0F02-181S72,,,,deny,manual,130.04,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--Factory021S.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Sand Gladstone Oak,,,,,DWP-H3309 ST28,,,,deny,manual,149.12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--SandGladstoneOak.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Grey-Beige Gladstone Oak,,,,,DWP-H3326 ST28,,,,deny,manual,149.12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--GreyBeigeGladstoneOak.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Brown Tossini Elm,,,,,DWP-H1212 ST33,,,,deny,manual,149.12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--BrownTossiniElm.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Tobacco Gladstone Oak,,,,,DWP-H3325 ST28,,,,deny,manual,149.12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--TobaccoGladstoneOak.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Tobacco Halifax Oak,,,,,DWP-H1181 ST37,,,,deny,manual,149.12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--TobaccoHalifaxOak.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Black Halifax Oak,,,,,DWP-H3182 ST37,,,,deny,manual,149.12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--BlackHalifaxOak.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,Natural Halifax Oak,,,,,DWP-H1180 ST37,,,,deny,manual,149.12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--NaturalHalifaxOak.jpg,g,,,,,
Cuppowood-DWP,,,,,,,,Material,White Halifax Oak,,,,,DWP-H1176 ST37,,,,deny,manual,149.12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/AccConcatPhoto/P--WhiteHalifaxOak.jpg,g,,,,,
