Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
Cuppowood-W363012,,,,,,,,Material,Pearl White HG,,,,,W363012-MDPE3004-181S90,,,,deny,manual,535.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W363012,,,,,,,,Material,Winter Frost SM,,,,,W363012-MDPE3035-181S36,,,,deny,manual,535.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W363012,,,,,,,,Material,Sun Grey HG,,,,,W363012-MDPE3033-181S90,,,,deny,manual,535.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W363012,,,,,,,,Material,Sun Grey SM,,,,,W363012-MDPE3033-181S36,,,,deny,manual,535.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W363012,,,,,,,,Material,Stone Grey HG,,,,,W363012-MDPE3020-181S90,,,,deny,manual,535.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W363012,,,,,,,,Material,Stone Grey SM,,,,,W363012-MDPE3020-181S36,,,,deny,manual,535.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W363012,,,,,,,,Material,Eclipse  HG,,,,,W363012-MDPE3023-181S90,,,,deny,manual,535.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W363012,,,,,,,,Material,Eclipse  SM,,,,,W363012-MDPE3023-181S36,,,,deny,manual,535.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W363012,,,,,,,,Material,Royal Blue HG,,,,,W363012-MDPE3070-181S90,,,,deny,manual,535.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W363012,,,,,,,,Material,Royal Blue SM,,,,,W363012-MDPE3070-181S36,,,,deny,manual,535.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W363012,,,,,,,,Material,Majestic HG,,,,,W363012-MDPE3074-181S90,,,,deny,manual,535.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W363012,,,,,,,,Material,Majestic SM,,,,,W363012-MDPE3074-181S36,,,,deny,manual,535.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W363012,,,,,,,,Material,Ida 01,,,,,W363012-PBMEID01A-182S12,,,,deny,manual,476.33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W363012,,,,,,,,Material,Ida 03,,,,,W363012-PBMEID03A-182S12,,,,deny,manual,476.33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W363012,,,,,,,,Material,Roble Muratti 01,,,,,W363012-PBMEMU01A-182S12,,,,deny,manual,476.33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W363012,,,,,,,,Material,Roble Muratti 04,,,,,W363012-PBMEMU04A-182S12,,,,deny,manual,476.33,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W363012,,,,,,,,Material,Factory 01,,,,,W363012-PBME0F01-181S72,,,,deny,manual,499.68,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W363012,,,,,,,,Material,Factory 02,,,,,W363012-PBME0F02-181S72,,,,deny,manual,499.68,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W363012,,,,,,,,Material,Como Ash 01,,,,,W363012-PBMECA01A-181S12,,,,deny,manual,499.68,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W363012,,,,,,,,Material,Como Ash 03,,,,,W363012-PBMECA03A-181S12,,,,deny,manual,499.68,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W363012,,,,,,,,Material,Gris Nube Zenit,,,,,W363012-MDMENUBEA-181S36,,,,deny,manual,639.05,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W363012,,,,,,,,Material,Gris Nube HG,,,,,W363012-MDMENUBEA-181S90,,,,deny,manual,639.05,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W363012,,,,,,,,Material,Olmo HG,,,,,W363012-MDMEOLMOA-181S90,,,,deny,manual,639.05,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,W393012,,,,,,,Material,Brushed Aluminum,,,,,W393012-PBME0474T-192S58,,,,deny,manual,527.83,,TRUE,TRUE,,,1,,,,,,,,,,,,,,,,,,,g,,,,,active
Cuppowood-W393012,,,,,,,,Material,River Rock,,,,,W393012-PBME0538T-192S75,,,,deny,manual,527.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Sheer Beauty,,,,,W393012-PBME0581T-192S77,,,,deny,manual,527.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Fashionista,,,,,W393012-PBME0582T-192S77,,,,deny,manual,527.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,The Chameleon,,,,,W393012-PBME0584T-192S77,,,,deny,manual,527.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Weekend Getaway,,,,,W393012-PBME2003T-192S12,,,,deny,manual,527.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Winter Fun,,,,,W393012-PBME2004T-192S12,,,,deny,manual,527.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Casting at First Light,,,,,W393012-PBME2007T-192S12,,,,deny,manual,527.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Sugar on Ice,,,,,W393012-PBME2014T-192S12,,,,deny,manual,527.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Sand Gladstone Oak,,,,,W393012-H3309 ST28,,,,deny,manual,552.19,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Grey-Beige Gladstone Oak,,,,,W393012-H3326 ST28,,,,deny,manual,552.19,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Brown Tossini Elm,,,,,W393012-H1212 ST33,,,,deny,manual,552.19,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Tobacco Gladstone Oak,,,,,W393012-H3325 ST28,,,,deny,manual,552.19,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Tobacco Halifax Oak,,,,,W393012-H1181 ST37,,,,deny,manual,552.19,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Black Halifax Oak,,,,,W393012-H3182 ST37,,,,deny,manual,552.19,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Natural Halifax Oak,,,,,W393012-H1180 ST37,,,,deny,manual,552.19,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,White Halifax Oak,,,,,W393012-H1176 ST37,,,,deny,manual,552.19,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Pearl White HG,,,,,W393012-MDPE3004-181S90,,,,deny,manual,591.93,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Winter Frost SM,,,,,W393012-MDPE3035-181S36,,,,deny,manual,591.93,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Sun Grey HG,,,,,W393012-MDPE3033-181S90,,,,deny,manual,591.93,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Sun Grey SM,,,,,W393012-MDPE3033-181S36,,,,deny,manual,591.93,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Stone Grey HG,,,,,W393012-MDPE3020-181S90,,,,deny,manual,591.93,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Stone Grey SM,,,,,W393012-MDPE3020-181S36,,,,deny,manual,591.93,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Eclipse  HG,,,,,W393012-MDPE3023-181S90,,,,deny,manual,591.93,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Eclipse  SM,,,,,W393012-MDPE3023-181S36,,,,deny,manual,591.93,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Royal Blue HG,,,,,W393012-MDPE3070-181S90,,,,deny,manual,591.93,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Royal Blue SM,,,,,W393012-MDPE3070-181S36,,,,deny,manual,591.93,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Majestic HG,,,,,W393012-MDPE3074-181S90,,,,deny,manual,591.93,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Majestic SM,,,,,W393012-MDPE3074-181S36,,,,deny,manual,591.93,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Ida 01,,,,,W393012-PBMEID01A-182S12,,,,deny,manual,527.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Ida 03,,,,,W393012-PBMEID03A-182S12,,,,deny,manual,527.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Roble Muratti 01,,,,,W393012-PBMEMU01A-182S12,,,,deny,manual,527.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Roble Muratti 04,,,,,W393012-PBMEMU04A-182S12,,,,deny,manual,527.83,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Factory 01,,,,,W393012-PBME0F01-181S72,,,,deny,manual,552.19,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Factory 02,,,,,W393012-PBME0F02-181S72,,,,deny,manual,552.19,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Como Ash 01,,,,,W393012-PBMECA01A-181S12,,,,deny,manual,552.19,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Como Ash 03,,,,,W393012-PBMECA03A-181S12,,,,deny,manual,552.19,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Gris Nube Zenit,,,,,W393012-MDMENUBEA-181S36,,,,deny,manual,704.12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Gris Nube HG,,,,,W393012-MDMENUBEA-181S90,,,,deny,manual,704.12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W393012,,,,,,,,Material,Olmo HG,,,,,W393012-MDMEOLMOA-181S90,,,,deny,manual,704.12,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,W423012,,,,,,,Material,Brushed Aluminum,,,,,W423012-PBME0474T-192S58,,,,deny,manual,543.03,,TRUE,TRUE,,,1,,,,,,,,,,,,,,,,,,,g,,,,,active
Cuppowood-W423012,,,,,,,,Material,River Rock,,,,,W423012-PBME0538T-192S75,,,,deny,manual,543.03,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Sheer Beauty,,,,,W423012-PBME0581T-192S77,,,,deny,manual,543.03,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Fashionista,,,,,W423012-PBME0582T-192S77,,,,deny,manual,543.03,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,The Chameleon,,,,,W423012-PBME0584T-192S77,,,,deny,manual,543.03,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Weekend Getaway,,,,,W423012-PBME2003T-192S12,,,,deny,manual,543.03,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Winter Fun,,,,,W423012-PBME2004T-192S12,,,,deny,manual,543.03,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Casting at First Light,,,,,W423012-PBME2007T-192S12,,,,deny,manual,543.03,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Sugar on Ice,,,,,W423012-PBME2014T-192S12,,,,deny,manual,543.03,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Sand Gladstone Oak,,,,,W423012-H3309 ST28,,,,deny,manual,568.18,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Grey-Beige Gladstone Oak,,,,,W423012-H3326 ST28,,,,deny,manual,568.18,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Brown Tossini Elm,,,,,W423012-H1212 ST33,,,,deny,manual,568.18,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Tobacco Gladstone Oak,,,,,W423012-H3325 ST28,,,,deny,manual,568.18,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Tobacco Halifax Oak,,,,,W423012-H1181 ST37,,,,deny,manual,568.18,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Black Halifax Oak,,,,,W423012-H3182 ST37,,,,deny,manual,568.18,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Natural Halifax Oak,,,,,W423012-H1180 ST37,,,,deny,manual,568.18,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,White Halifax Oak,,,,,W423012-H1176 ST37,,,,deny,manual,568.18,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Pearl White HG,,,,,W423012-MDPE3004-181S90,,,,deny,manual,609.78,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Winter Frost SM,,,,,W423012-MDPE3035-181S36,,,,deny,manual,609.78,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Sun Grey HG,,,,,W423012-MDPE3033-181S90,,,,deny,manual,609.78,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Sun Grey SM,,,,,W423012-MDPE3033-181S36,,,,deny,manual,609.78,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Stone Grey HG,,,,,W423012-MDPE3020-181S90,,,,deny,manual,609.78,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Stone Grey SM,,,,,W423012-MDPE3020-181S36,,,,deny,manual,609.78,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Eclipse  HG,,,,,W423012-MDPE3023-181S90,,,,deny,manual,609.78,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Eclipse  SM,,,,,W423012-MDPE3023-181S36,,,,deny,manual,609.78,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Royal Blue HG,,,,,W423012-MDPE3070-181S90,,,,deny,manual,609.78,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Royal Blue SM,,,,,W423012-MDPE3070-181S36,,,,deny,manual,609.78,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Majestic HG,,,,,W423012-MDPE3074-181S90,,,,deny,manual,609.78,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Majestic SM,,,,,W423012-MDPE3074-181S36,,,,deny,manual,609.78,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Ida 01,,,,,W423012-PBMEID01A-182S12,,,,deny,manual,543.03,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Ida 03,,,,,W423012-PBMEID03A-182S12,,,,deny,manual,543.03,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Roble Muratti 01,,,,,W423012-PBMEMU01A-182S12,,,,deny,manual,543.03,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Roble Muratti 04,,,,,W423012-PBMEMU04A-182S12,,,,deny,manual,543.03,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Factory 01,,,,,W423012-PBME0F01-181S72,,,,deny,manual,568.18,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Factory 02,,,,,W423012-PBME0F02-181S72,,,,deny,manual,568.18,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Como Ash 01,,,,,W423012-PBMECA01A-181S12,,,,deny,manual,568.18,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Como Ash 03,,,,,W423012-PBMECA03A-181S12,,,,deny,manual,568.18,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Gris Nube Zenit,,,,,W423012-MDMENUBEA-181S36,,,,deny,manual,729.44,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Gris Nube HG,,,,,W423012-MDMENUBEA-181S90,,,,deny,manual,729.44,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W423012,,,,,,,,Material,Olmo HG,,,,,W423012-MDMEOLMOA-181S90,,,,deny,manual,729.44,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,W093012,,,,,,,Material,Brushed Aluminum,,,,,W093012-PBME0474T-192S58,,,,deny,manual,213.13,,TRUE,TRUE,,https://s3.us-east-2.amazonaws.com/static.spaice.ca/share/cuppowood/Cabinet/W-EWR_SINGLEDOOR.jpg,1,,,,,,,,,,,,,,,,,,,g,,,,,active
Cuppowood-W093012,,,,,,,,Material,River Rock,,,,,W093012-PBME0538T-192S75,,,,deny,manual,213.13,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Sheer Beauty,,,,,W093012-PBME0581T-192S77,,,,deny,manual,213.13,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Fashionista,,,,,W093012-PBME0582T-192S77,,,,deny,manual,213.13,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,The Chameleon,,,,,W093012-PBME0584T-192S77,,,,deny,manual,213.13,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Weekend Getaway,,,,,W093012-PBME2003T-192S12,,,,deny,manual,213.13,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Winter Fun,,,,,W093012-PBME2004T-192S12,,,,deny,manual,213.13,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Casting at First Light,,,,,W093012-PBME2007T-192S12,,,,deny,manual,213.13,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Sugar on Ice,,,,,W093012-PBME2014T-192S12,,,,deny,manual,213.13,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Sand Gladstone Oak,,,,,W093012-H3309 ST28,,,,deny,manual,222.27,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Grey-Beige Gladstone Oak,,,,,W093012-H3326 ST28,,,,deny,manual,222.27,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Brown Tossini Elm,,,,,W093012-H1212 ST33,,,,deny,manual,222.27,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Tobacco Gladstone Oak,,,,,W093012-H3325 ST28,,,,deny,manual,222.27,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Tobacco Halifax Oak,,,,,W093012-H1181 ST37,,,,deny,manual,222.27,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Black Halifax Oak,,,,,W093012-H3182 ST37,,,,deny,manual,222.27,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Natural Halifax Oak,,,,,W093012-H1180 ST37,,,,deny,manual,222.27,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,White Halifax Oak,,,,,W093012-H1176 ST37,,,,deny,manual,222.27,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Pearl White HG,,,,,W093012-MDPE3004-181S90,,,,deny,manual,233.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Winter Frost SM,,,,,W093012-MDPE3035-181S36,,,,deny,manual,233.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Sun Grey HG,,,,,W093012-MDPE3033-181S90,,,,deny,manual,233.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Sun Grey SM,,,,,W093012-MDPE3033-181S36,,,,deny,manual,233.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Stone Grey HG,,,,,W093012-MDPE3020-181S90,,,,deny,manual,233.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Stone Grey SM,,,,,W093012-MDPE3020-181S36,,,,deny,manual,233.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Eclipse  HG,,,,,W093012-MDPE3023-181S90,,,,deny,manual,233.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Eclipse  SM,,,,,W093012-MDPE3023-181S36,,,,deny,manual,233.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Royal Blue HG,,,,,W093012-MDPE3070-181S90,,,,deny,manual,233.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Royal Blue SM,,,,,W093012-MDPE3070-181S36,,,,deny,manual,233.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Majestic HG,,,,,W093012-MDPE3074-181S90,,,,deny,manual,233.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Majestic SM,,,,,W093012-MDPE3074-181S36,,,,deny,manual,233.5,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
Cuppowood-W093012,,,,,,,,Material,Ida 01,,,,,W093012-PBMEID01A-182S12,,,,deny,manual,213.13,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,g,,,,,
